,INDUSTRY_GICS,MKT,BACKDOOR,IPO_DATE,IPO_PRICE,IPO_AMOUNT,IPO_EXPENSE,IPO_PUBOFFRDATE,IPO_LEADUNDR,IPO_TYPE,IPO_NPCTCHANGE,IPO_PCTCHANGE,IPO_TURN,IPO_NTURN
603117.SH,工业,主板,否,2015/6/29 0:00,5.93,60000000,46224500,2015/6/10 0:00,安信证券股份有限公司,"网下询价,上网定价",92.97423888,44.01349073,0.047,0.781885743
603118.SH,信息技术,主板,否,2015/2/25 0:00,11.95,75000000,50008000,2015/2/2 0:00,国信证券股份有限公司,"网下询价,上网定价",52.46949448,44.0167364,0.080533333,1.619674444
603123.SH,可选消费,主板,否,2012/5/3 0:00,9,77000000,55554200,2012/4/10 0:00,中信建投证券股份有限公司,"网下询价,上网定价",-12.57102273,56.44444444,85.77290584,3.446632147
603126.SH,工业,主板,否,2014/7/31 0:00,3.46,80000000,25600000,2014/7/15 0:00,光大证券股份有限公司,"网下询价,上网定价",135.7429719,43.93063584,0.37053625,1.390511394
603127.SH,医疗保健,主板,否,2017/8/25 0:00,12.51,20500000,34525500,2017/8/7 0:00,德邦证券股份有限公司,"网下询价,上网定价",135.813437,43.96482814,0.04315122,0.022101853
603128.SH,工业,主板,否,2012/5/29 0:00,6.66,100000000,56179184.43,2012/5/8 0:00,中银国际证券股份有限公司,"网下询价,上网定价",-8.074534161,20.87087087,83.903388,3.245048285
603129.SH,可选消费,主板,否,2017/8/18 0:00,13.63,33333400,46490566,2017/7/31 0:00,德邦证券股份有限公司,"网下询价,上网定价",135.8125318,44.02054292,0.038129924,0.206070513
603131.SH,工业,主板,否,2016/6/7 0:00,10.09,25000000,37270000,2016/5/18 0:00,广发证券股份有限公司,"网下询价,上网定价",135.7192017,44.00396432,0.047052,0.00674824
603133.SH,信息技术,主板,否,2017/3/20 0:00,7.87,52000000,59240000,2017/2/28 0:00,中信证券股份有限公司,"网下询价,上网定价",135.9223301,43.96442186,0.021346154,0.009691981
603136.SH,可选消费,主板,否,2017/9/27 0:00,19.68,20000000,34097100,2017/9/13 0:00,海通证券股份有限公司,上网定价,95.20112915,44.00406504,0.0375,2.244842291
603138.SH,信息技术,主板,否,2017/3/6 0:00,9.99,20500000,38264000,2017/2/13 0:00,国海证券股份有限公司,"网下询价,上网定价",135.9277276,44.04404404,0.017560976,0.004122732
603139.SH,医疗保健,主板,否,2017/4/21 0:00,14.57,24970000,46332900,2017/3/27 0:00,国金证券股份有限公司,"网下询价,上网定价",80.98188751,43.99450927,0.069759712,1.196311712
603156.SH,日常消费,主板,否,2018/2/12 0:00,78.73,53805000,123654500,2018/1/22 0:00,国信证券股份有限公司,"网下询价,上网定价",-28.64955456,43.9984758,2.469059233,2.263516188
603157.SH,可选消费,主板,否,2017/9/25 0:00,8.41,54770000,55361400,2017/9/5 0:00,中信证券股份有限公司,"网下询价,上网定价",135.8381503,43.99524376,0.021531861,1.048707604
603158.SH,可选消费,主板,否,2015/3/20 0:00,14.53,26670000,50053100,2015/3/3 0:00,民生证券股份有限公司,"网下询价,上网定价",63.81453155,43.9779766,0.124109486,2.235713959
603159.SH,工业,主板,否,2016/8/12 0:00,6.88,25000000,42844000,2016/7/25 0:00,东方花旗证券有限公司,"网下询价,上网定价",135.9233098,44.04069767,0.04646,0.00391124
603160.SH,信息技术,主板,否,2016/10/17 0:00,19.42,45000000,72510000,2016/9/20 0:00,中国国际金融股份有限公司,"网下询价,上网定价",135.7653791,43.97528321,0.032222222,0.010255733
603161.SH,可选消费,主板,否,2018/1/5 0:00,16.75,33400000,42977700,2017/11/27 0:00,东北证券股份有限公司,"网下询价,上网定价",30.2238806,44,0.065598802,1.897511721
603165.SH,材料,主板,否,2017/1/17 0:00,10.44,31680000,35939200,2016/12/26 0:00,华福证券有限责任公司,"网下询价,上网定价",133.5329341,43.96551724,0.072228535,1.373594403
603166.SH,可选消费,主板,否,2014/11/27 0:00,5.8,43500000,37450700,2014/10/16 0:00,中国银河证券股份有限公司,"网下询价,上网定价",135.9281437,43.96551724,0.194252874,0.570201635
603167.SH,工业,主板,否,2012/9/6 0:00,11,101000000,46788307.45,2012/8/10 0:00,瑞信方正证券有限责任公司,"网下询价,上网定价",-14.88095238,6.909090909,70.27078515,3.044551849
603168.SH,医疗保健,主板,否,2014/7/2 0:00,21.85,16350000,50505550,2014/6/11 0:00,华龙证券股份有限公司,"网下询价,上网定价",135.8868404,43.98169336,0.263221187,0.978362024
603169.SH,工业,主板,否,2014/10/9 0:00,1.68,100000000,38390000,2014/9/16 0:00,华龙证券股份有限公司,"网下询价,上网定价",135.5371901,44.04761905,0.1956,0.037184402
603177.SH,工业,主板,否,2017/2/7 0:00,3.6,50500000,37000000,2017/1/10 0:00,民生证券股份有限公司,"网下询价,上网定价",136.1003861,43.88888889,0.032380198,0.007623703
603178.SH,可选消费,主板,否,2017/3/28 0:00,7.53,50000000,35467100,2017/2/14 0:00,国信证券股份有限公司,"网下询价,上网定价",135.701107,43.95750332,0.0294,0.671282172
603179.SH,可选消费,主板,否,2017/3/17 0:00,14.01,39850000,58631500,2017/2/27 0:00,中信建投证券股份有限公司,"网下询价,上网定价",135.7957362,43.96859386,0.039485571,1.033201098
603180.SH,可选消费,主板,否,2017/5/12 0:00,27.85,17000000,48102700,2017/4/27 0:00,兴业证券股份有限公司,上网定价,94.41396509,43.98563734,0.055882353,2.348730564
603181.SH,材料,主板,否,2017/8/24 0:00,10.36,50000000,44982100,2017/7/31 0:00,国信证券股份有限公司,"网下询价,上网定价",135.8579088,44.01544402,0.0446,1.04964149
603183.SH,工业,主板,否,2017/9/5 0:00,13.56,22000000,38396226,2017/8/15 0:00,东吴证券股份有限公司,"网下询价,上网定价",135.8422939,44.02654867,0.054545455,0.06073891
603186.SH,信息技术,主板,否,2017/1/3 0:00,5.37,32350000,40458350,2016/12/14 0:00,国金证券股份有限公司,"网下询价,上网定价",135.9637775,43.94785847,0.027511592,0.020046214
603188.SH,材料,主板,否,2014/9/9 0:00,20.49,72000000,120835000,2014/8/20 0:00,华泰联合证券有限责任公司,"网下询价,上网定价",36.05557438,44.02147389,0.260138889,1.894126177
603189.SH,信息技术,主板,否,2016/9/14 0:00,7.26,55200000,23398376,2016/8/25 0:00,兴业证券股份有限公司,"网下询价,上网定价",135.8851675,43.93939394,0.035326087,0.010246776
603196.SH,可选消费,主板,否,2017/5/31 0:00,7.08,60000000,43596900,2017/5/8 0:00,海通证券股份有限公司,"网下询价,上网定价",104.1176471,44.06779661,0.032333333,1.554421902
603197.SH,可选消费,主板,否,2017/5/19 0:00,22.87,29280000,58410400,2017/5/2 0:00,第一创业证券承销保荐有限责任公司,"网下询价,上网定价",42.36258731,43.98775689,0.058613388,1.948563695
603198.SH,日常消费,主板,否,2015/5/28 0:00,11.8,80000000,60996200,2015/5/11 0:00,国融证券股份有限公司,"网下询价,上网定价",135.8446145,43.98305085,0.0415,0.362029552
603199.SH,可选消费,主板,否,2015/3/26 0:00,12.08,27680000,29471224,2015/3/3 0:00,国元证券股份有限公司,"网下询价,上网定价",135.8045977,44.0397351,0.057442197,1.011355519
603200.SH,工业,主板,否,2017/6/1 0:00,17.35,18430000,37701900,2017/5/16 0:00,国泰君安证券股份有限公司,上网定价,89.99199359,43.97694524,0.051003798,1.80394125
603203.SH,工业,主板,否,2016/11/8 0:00,16.5,23000000,29440000,2016/10/18 0:00,中银国际证券股份有限公司,"网下询价,上网定价",135.8164983,44,0.035221739,0.008974131
603208.SH,可选消费,主板,否,2017/2/10 0:00,24.83,20210000,55289800,2017/1/16 0:00,广发证券股份有限公司,"网下询价,上网定价",87.13646532,44.01933145,0.080158337,2.229986668
603214.SH,可选消费,主板,否,2018/3/30 0:00,19.95,25000000,87228200,2018/3/13 0:00,安信证券股份有限公司,"网下询价,上网定价",129.7250261,44.01002506,0.078016,1.34705162
603218.SH,工业,主板,否,2016/12/28 0:00,23.9,41000000,82970000,2016/12/8 0:00,国信证券股份有限公司,"网下询价,上网定价",17.43172574,44.0167364,0.079121951,1.771513462
603222.SH,医疗保健,主板,否,2015/2/17 0:00,7.36,40000000,43274600,2015/2/2 0:00,安信证券股份有限公司,"网下询价,上网定价",101.4150943,44.02173913,0.117,1.083027363
603223.SH,工业,主板,否,2015/6/30 0:00,8.31,30000000,38014800,2015/6/10 0:00,国信证券股份有限公司,"网下询价,上网定价",92.98245614,44.0433213,0.056993333,1.497864842
603225.SH,材料,主板,否,2017/4/18 0:00,26.68,77300000,92364000,2017/3/27 0:00,申万宏源证券承销保荐有限责任公司,"网下询价,上网定价",16.55387819,44.0029985,0.061791721,1.92499125
603226.SH,材料,主板,否,2017/6/15 0:00,17.56,21670000,37073400,2017/5/24 0:00,中信证券股份有限公司,"网下询价,上网定价",29.81415579,44.02050114,0.023996308,1.760002732
603227.SH,材料,主板,否,2015/5/15 0:00,4.98,82350000,40875370.72,2015/4/24 0:00,东方花旗证券有限公司,"网下询价,上网定价",136.1227336,43.97590361,0.042015786,0.00368793
603228.SH,信息技术,主板,否,2017/1/6 0:00,23.16,48000000,59711900,2016/12/16 0:00,民生证券股份有限公司,"网下询价,上网定价",31.39430285,43.99827288,0.0528875,2.425621271
603229.SH,医疗保健,主板,否,2017/5/9 0:00,7.81,40000000,46406000,2017/4/17 0:00,国金证券股份有限公司,"网下询价,上网定价",92.97777778,44.04609475,0.04225,0.796806157
603232.SH,信息技术,主板,否,2017/4/21 0:00,18.1,15250000,63253300,2017/4/7 0:00,国融证券股份有限公司,上网定价,135.8787414,43.97790055,0.035409836,0.615921378
603233.SH,日常消费,主板,否,2017/7/31 0:00,24.72,40010000,38387200,2017/7/11 0:00,中信建投证券股份有限公司,"网下询价,上网定价",1.994382022,44.01294498,0.063804049,1.573836088
603238.SH,可选消费,主板,否,2017/2/22 0:00,13.31,30000000,47899000,2017/1/26 0:00,国金证券股份有限公司,"网下询价,上网定价",135.8894105,44.02704733,0.057333333,0.076147631
603239.SH,可选消费,主板,否,2016/12/30 0:00,21.84,22560000,46322400,2016/11/23 0:00,广发证券股份有限公司,"网下询价,上网定价",57.10651828,44.0018315,0.057730496,1.726484537
603258.SH,信息技术,主板,否,2016/10/26 0:00,15.62,60000000,64663800,2016/9/30 0:00,国金证券股份有限公司,"网下询价,上网定价",135.7047577,43.98207426,0.054026667,0.006053117
603260.SH,材料,主板,否,2017/10/30 0:00,19.52,70000000,92084400,2017/10/10 0:00,中信证券股份有限公司,"网下询价,上网定价",135.8235503,44.00614754,0.030571429,0.038492844
603266.SH,可选消费,主板,否,2017/1/10 0:00,14.63,25000000,47820000,2016/12/19 0:00,瑞银证券有限责任公司,"网下询价,上网定价",79.54437589,44.01913876,0.040004,1.836001754
603268.SH,可选消费,主板,否,2015/3/19 0:00,11.66,22000000,38725300,2015/3/3 0:00,广发证券股份有限公司,"网下询价,上网定价",74.38951757,43.99656947,0.145454545,1.956696272
603269.SH,工业,主板,否,2017/5/17 0:00,8.76,22870000,33377900,2017/4/25 0:00,民生证券股份有限公司,"网下询价,上网定价",136.0031721,43.94977169,0.052033231,0.275115639
603277.SH,工业,主板,否,2017/9/11 0:00,12.37,66000000,71761000,2017/8/21 0:00,国信证券股份有限公司,"网下询价,上网定价",71.42055025,43.97736459,0.049610606,2.403692722
603278.SH,材料,主板,否,2017/11/13 0:00,15.31,52000000,125883000,2017/10/23 0:00,国金证券股份有限公司,"网下询价,上网定价",19.90929705,44.02351404,0.063613462,1.709739804
603283.SH,工业,主板,否,2017/12/25 0:00,6.9,40000000,29442300,2017/12/5 0:00,华泰联合证券有限责任公司,"网下询价,上网定价",135.6136821,44.05797101,0.0285975,0.026735175
603286.SH,可选消费,主板,否,2017/6/27 0:00,7.93,22019000,33077500,2017/5/15 0:00,中信证券股份有限公司,"网下询价,上网定价",135.8143608,44.01008827,0.02299832,0.67174077
603288.SH,日常消费,主板,否,2014/2/11 0:00,51.25,74850000,83958900,2014/1/15 0:00,中信证券股份有限公司,"网下询价,上网定价",9.396175275,29.5804878,12.54764729,1.604603171
603289.SH,工业,主板,否,2017/10/31 0:00,7.83,51000000,44759900,2017/10/10 0:00,爱建证券有限责任公司,"网下询价,上网定价",135.9042553,44.06130268,0.025082353,0.697264135
603298.SH,工业,主板,否,2016/12/27 0:00,12.67,86660000,63387850,2016/12/5 0:00,国信证券股份有限公司,"网下询价,上网定价",40.24122807,43.96211523,0.044801523,1.72336781
603299.SH,材料,主板,否,2015/12/31 0:00,3.69,90000000,44200100,2015/12/16 0:00,西南证券股份有限公司,"网下询价,上网定价",135.9698682,43.90243902,0.056777778,0.020420222
603300.SH,工业,主板,否,2015/5/29 0:00,8.22,50670000,34755700,2015/5/11 0:00,国信证券股份有限公司,"网下询价,上网定价",135.8108108,44.03892944,0.027037695,0.003815867
603301.SH,医疗保健,主板,否,2018/4/12 0:00,19.82,25000000,61216600,2018/3/21 0:00,中信证券股份有限公司,"网下询价,上网定价",135.8093903,43.99596367,0.063272,0.092348605
603303.SH,可选消费,主板,否,2017/3/30 0:00,18.63,60000000,76200000,2017/3/10 0:00,浙商证券股份有限公司,"网下询价,上网定价",50.39135296,44.01502952,0.04971,1.098867416
603305.SH,可选消费,主板,否,2017/7/10 0:00,11.26,41600000,41720000,2017/6/19 0:00,华林证券股份有限公司,"网下询价,上网定价",135.7186922,43.96092362,0.019471154,0.443740517
603306.SH,可选消费,主板,否,2014/9/26 0:00,12.08,35000000,22399670.26,2014/8/20 0:00,国金证券股份有限公司,"网下询价,上网定价",61.6091954,44.0397351,0.314571429,1.527491331
603308.SH,工业,主板,否,2014/1/22 0:00,8.28,80010000,84053500,2014/1/3 0:00,国元证券股份有限公司,"网下询价,上网定价",8.018018018,34.05797101,62.10231096,3.439886808
603309.SH,医疗保健,主板,否,2015/3/2 0:00,15.4,25000000,37860000,2015/2/2 0:00,中泰证券股份有限公司,"网下询价,上网定价",93.59783589,44.02597403,0.0308,1.970551372
603311.SH,可选消费,主板,否,2015/5/18 0:00,5.39,52500000,35567200,2015/4/27 0:00,西南证券股份有限公司,"网下询价,上网定价",135.8247423,43.9703154,0.054857143,0.002630476
603313.SH,可选消费,主板,否,2016/10/13 0:00,15.41,60000000,57981200,2016/9/14 0:00,广发证券股份有限公司,"网下询价,上网定价",86.11987382,43.99740428,0.050691667,2.140296459
603315.SH,工业,主板,否,2015/4/24 0:00,10.77,25000000,29376400,2015/4/3 0:00,国信证券股份有限公司,"网下询价,上网定价",99.8065764,44.01114206,0.122,1.301241994
603316.SH,工业,主板,否,2017/6/19 0:00,6.82,50820000,39896800,2017/5/8 0:00,申万宏源证券承销保荐有限责任公司,"网下询价,上网定价",116.496945,43.98826979,0.02892562,1.851930499
603318.SH,工业,主板,否,2015/4/24 0:00,6.52,30100000,41138600,2015/4/3 0:00,广发证券股份有限公司,"网下询价,上网定价",135.7827476,44.01840491,0.109966777,0.044012096
603319.SH,可选消费,主板,否,2016/11/30 0:00,10.46,20230000,32520000,2016/10/20 0:00,万联证券股份有限公司,"网下询价,上网定价",135.9893758,43.97705545,0.03695996,0.008799703
603320.SH,工业,主板,否,2017/5/2 0:00,9.93,25000000,37454400,2017/4/11 0:00,东方花旗证券有限公司,"网下询价,上网定价",135.6643357,44.00805639,0.01754,0.672208369
603321.SH,工业,主板,否,2017/9/15 0:00,6.07,77000000,45526700,2017/8/28 0:00,申万宏源证券承销保荐有限责任公司,"网下询价,上网定价",135.6979405,43.98682043,0.037142857,0.614237905
603322.SH,信息技术,主板,否,2016/7/28 0:00,11.99,20000000,30578700,2016/7/14 0:00,恒泰长财证券有限责任公司,上网定价,135.8425014,44.03669725,0.027,0.0057744
603323.SH,金融,主板,否,2016/11/29 0:00,6.83,111500000,45073400,2016/10/18 0:00,华泰联合证券有限责任公司,"网下询价,上网定价",69.81707317,44.07027818,0.069338117,2.027448416
603326.SH,可选消费,主板,否,2017/6/16 0:00,9.87,40000000,28734900,2017/5/10 0:00,招商证券股份有限公司,"网下询价,上网定价",78.95847994,43.97163121,0.046235,2.634627342
603328.SH,信息技术,主板,否,2014/7/1 0:00,15.31,90000000,70327400,2014/6/10 0:00,招商证券股份有限公司,"网下询价,上网定价",24.62585034,44.02351404,0.834543333,2.535676956
603329.SH,工业,主板,否,2017/12/29 0:00,10.54,33000000,42812300,2017/12/12 0:00,海通证券股份有限公司,"网下询价,上网定价",109.6179183,44.0227704,0.035360606,1.441135764
603330.SH,材料,主板,否,2017/2/13 0:00,18.19,15000000,46310800,2017/1/23 0:00,中信证券股份有限公司,上网定价,135.8915617,43.98020891,0.016,0.027794266
603331.SH,工业,主板,否,2017/7/5 0:00,9.63,31813300,46638900,2017/6/15 0:00,中泰证券股份有限公司,"网下询价,上网定价",53.35255948,44.0290758,0.035092241,1.357190609
603333.SH,工业,主板,否,2012/5/7 0:00,9.3,86670000,44103110,2012/4/17 0:00,国元证券股份有限公司,"网下询价,上网定价",-11.39674379,25.48387097,84.7916794,2.507256508
603335.SH,可选消费,主板,否,2017/6/20 0:00,3.62,63340000,29153100,2017/6/1 0:00,东北证券股份有限公司,"网下询价,上网定价",135.5086372,43.92265193,0.025604673,0.022680281
603336.SH,日常消费,主板,否,2016/11/24 0:00,9.31,33350000,38391000,2016/10/31 0:00,申万宏源证券承销保荐有限责任公司,"网下询价,上网定价",135.8687547,44.0386681,0.018590705,0.011775172
